Index,Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
373,CarND-SemanticSegmentation-P12,alex-lechner/CarND-SemanticSegmentation-P12,https://github.com/alex-lechner/CarND-SemanticSegmentation-P12,2018-09-13T21:35:44Z,0
374,SHIVA,ismokaka/SHIVA,https://github.com/ismokaka/SHIVA,2018-09-03T11:31:04Z,0
375,autonomous_drone_tracking_tank,sahilbadyal/autonomous_drone_tracking_tank,https://github.com/sahilbadyal/autonomous_drone_tracking_tank,2020-07-13T01:09:52Z,0
376,autonomous-vehicle,javierb07/autonomous-vehicle,https://github.com/javierb07/autonomous-vehicle,2021-01-26T19:04:03Z,0
377,NavSelfDrivingMachines,lucasrsilva95/NavSelfDrivingMachines,https://github.com/lucasrsilva95/NavSelfDrivingMachines,2022-02-18T18:11:27Z,0
378,autonoPi,ogaskell/autonoPi,https://github.com/ogaskell/autonoPi,2022-01-11T11:03:34Z,0
379,Autonomous_Recognition_Mapping,dwil2444/Autonomous_Recognition_Mapping,https://github.com/dwil2444/Autonomous_Recognition_Mapping,2021-12-14T02:34:29Z,0
380,CARL-dataset,aatiibutt/CARL-dataset,https://github.com/aatiibutt/CARL-dataset,2022-09-28T12:21:24Z,0
381,sdcar,wilfredgithuka/sdcar,https://github.com/wilfredgithuka/sdcar,2019-05-11T11:57:41Z,0
382,autonomous-rc-car,dinocajic/autonomous-rc-car,https://github.com/dinocajic/autonomous-rc-car,2021-04-26T23:23:09Z,0
383,FCSCarla,shuy98/FCSCarla,https://github.com/shuy98/FCSCarla,2019-12-03T01:42:54Z,0
384,kitti-rosbag-utils,apresland/kitti-rosbag-utils,https://github.com/apresland/kitti-rosbag-utils,2021-11-08T13:45:36Z,0
385,Lidar-Mapping-A-star-Path-Planning,TThibeau/Lidar-Mapping-A-star-Path-Planning,https://github.com/TThibeau/Lidar-Mapping-A-star-Path-Planning,2022-08-04T09:46:22Z,0
386,LiDAR-Spoofing-Forensics-Datasets,Allenpandas/LiDAR-Spoofing-Forensics-Datasets,https://github.com/Allenpandas/LiDAR-Spoofing-Forensics-Datasets,2023-02-16T16:00:00Z,0
387,ReggieBot,Gavintime/ReggieBot,https://github.com/Gavintime/ReggieBot,2023-03-02T23:52:02Z,0
388,generative-cars,AleTM1/generative-cars,https://github.com/AleTM1/generative-cars,2021-04-14T11:18:10Z,0
389,Behaviour-cloning,guru182001/Behaviour-cloning,https://github.com/guru182001/Behaviour-cloning,2022-04-02T06:12:04Z,0
390,Monocular-camera-3D-object-detection,AmrZaki98/Monocular-camera-3D-object-detection,https://github.com/AmrZaki98/Monocular-camera-3D-object-detection,2022-10-10T12:39:49Z,0
391,hough-circle-traffic-light,jordankzf/hough-circle-traffic-light,https://github.com/jordankzf/hough-circle-traffic-light,2021-01-12T08:49:28Z,0
392,Autonomous-Vehicle-System,naveen21553/Autonomous-Vehicle-System,https://github.com/naveen21553/Autonomous-Vehicle-System,2020-10-07T15:17:41Z,0
393,MotionPlaningForSelfDrivingCars,lucasrsilva95/MotionPlaningForSelfDrivingCars,https://github.com/lucasrsilva95/MotionPlaningForSelfDrivingCars,2022-02-25T19:24:31Z,0
394,matsimDataAdapter,davidvelascogarcia/matsimDataAdapter,https://github.com/davidvelascogarcia/matsimDataAdapter,2022-02-03T16:54:26Z,0
395,pure-pursuit,yahsiuhsieh/pure-pursuit,https://github.com/yahsiuhsieh/pure-pursuit,2021-10-30T04:29:27Z,0
396,cad2cav_simulator,shineyruan/cad2cav_simulator,https://github.com/shineyruan/cad2cav_simulator,2021-09-13T05:24:40Z,0
397,Self-Driving-RC-car,AntonioCervantes/Self-Driving-RC-car,https://github.com/AntonioCervantes/Self-Driving-RC-car,2022-11-13T20:11:53Z,0
398,Self-driving-cars,Peyxw/Self-driving-cars,https://github.com/Peyxw/Self-driving-cars,2021-07-23T23:06:55Z,0
399,Autonomous_car_behavioural_cloning,Anuhya101/Autonomous_car_behavioural_cloning,https://github.com/Anuhya101/Autonomous_car_behavioural_cloning,2022-03-11T07:28:16Z,0
400,CarND-Behavioral-Cloning-Project-4,myresearch-ai/CarND-Behavioral-Cloning-Project-4,https://github.com/myresearch-ai/CarND-Behavioral-Cloning-Project-4,2021-08-17T02:44:47Z,0
401,End-to-End-Behavioral-Cloning,TurtleTaco/End-to-End-Behavioral-Cloning,https://github.com/TurtleTaco/End-to-End-Behavioral-Cloning,2018-05-12T00:14:39Z,0
402,Defects4DL,MissMeriel/Defects4DL,https://github.com/MissMeriel/Defects4DL,2022-07-20T16:38:26Z,0
403,PaddleSeg,PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,2023-03-18T19:26:14Z,17
404,OpenPCDet,open-mmlab/OpenPCDet,https://github.com/open-mmlab/OpenPCDet,2023-03-18T15:29:35Z,0
405,highway-env,eleurent/highway-env,https://github.com/eleurent/highway-env,2023-03-18T15:26:52Z,10
406,BEVFormer,fundamentalvision/BEVFormer,https://github.com/fundamentalvision/BEVFormer,2023-03-18T17:58:24Z,2
407,YOLOP,hustvl/YOLOP,https://github.com/hustvl/YOLOP,2023-03-17T17:31:57Z,0
408,3D-PointCloud,zhulf0804/3D-PointCloud,https://github.com/zhulf0804/3D-PointCloud,2023-03-18T12:55:33Z,0
409,Det3D,poodarchu/Det3D,https://github.com/poodarchu/Det3D,2023-03-18T02:27:15Z,0
410,PointCNN,yangyanli/PointCNN,https://github.com/yangyanli/PointCNN,2023-03-10T02:36:43Z,1
411,KittiSeg,MarvinTeichmann/KittiSeg,https://github.com/MarvinTeichmann/KittiSeg,2023-03-14T06:57:34Z,0
412,OpenCDA,ucla-mobility/OpenCDA,https://github.com/ucla-mobility/OpenCDA,2023-03-18T15:07:18Z,3
413,transfuser,autonomousvision/transfuser,https://github.com/autonomousvision/transfuser,2023-03-18T19:18:29Z,0
414,ChosunTruck,bethesirius/ChosunTruck,https://github.com/bethesirius/ChosunTruck,2023-02-17T05:17:15Z,0
415,SMARTS,huawei-noah/SMARTS,https://github.com/huawei-noah/SMARTS,2023-03-18T12:45:09Z,28
416,Self-Driving-Car-in-Video-Games,ikergarcia1996/Self-Driving-Car-in-Video-Games,https://github.com/ikergarcia1996/Self-Driving-Car-in-Video-Games,2023-03-12T02:53:57Z,4
417,deeplabv3,fregu856/deeplabv3,https://github.com/fregu856/deeplabv3,2023-03-18T02:25:27Z,0
418,Pedestron,hasanirtiza/Pedestron,https://github.com/hasanirtiza/Pedestron,2023-03-16T09:00:23Z,0
419,DI-drive,opendilab/DI-drive,https://github.com/opendilab/DI-drive,2023-03-16T12:05:27Z,11
420,SMOKE,lzccccc/SMOKE,https://github.com/lzccccc/SMOKE,2023-03-16T19:38:29Z,0
421,MultiNet,MarvinTeichmann/MultiNet,https://github.com/MarvinTeichmann/MultiNet,2023-03-11T15:01:39Z,0
422,SST,tusen-ai/SST,https://github.com/tusen-ai/SST,2023-03-17T12:33:12Z,0
423,InterFuser,opendilab/InterFuser,https://github.com/opendilab/InterFuser,2023-03-18T17:23:26Z,0
424,HybridNets,datvuthanh/HybridNets,https://github.com/datvuthanh/HybridNets,2023-03-17T11:18:27Z,1
425,KittiBox,MarvinTeichmann/KittiBox,https://github.com/MarvinTeichmann/KittiBox,2023-03-12T02:59:25Z,0
426,CIA-SSD,Vegeta2020/CIA-SSD,https://github.com/Vegeta2020/CIA-SSD,2023-03-17T04:39:59Z,0
427,OpenCOOD,DerrickXuNu/OpenCOOD,https://github.com/DerrickXuNu/OpenCOOD,2023-03-18T14:16:35Z,0
428,HiVT,ZikangZhou/HiVT,https://github.com/ZikangZhou/HiVT,2023-03-14T07:54:54Z,0
429,gym-carla,cjy1992/gym-carla,https://github.com/cjy1992/gym-carla,2023-03-16T12:26:38Z,0
430,MapTR,hustvl/MapTR,https://github.com/hustvl/MapTR,2023-03-18T09:31:01Z,0
431,SO-Net,lijx10/SO-Net,https://github.com/lijx10/SO-Net,2023-03-10T07:49:01Z,0
432,nuplan-devkit,motional/nuplan-devkit,https://github.com/motional/nuplan-devkit,2023-03-17T14:48:49Z,6
433,LAV,dotchen/LAV,https://github.com/dotchen/LAV,2023-03-17T04:45:11Z,0
434,Cherry-Autonomous-Racecar,DJTobias/Cherry-Autonomous-Racecar,https://github.com/DJTobias/Cherry-Autonomous-Racecar,2023-03-13T15:55:44Z,0
435,IA-SSD,yifanzhang713/IA-SSD,https://github.com/yifanzhang713/IA-SSD,2023-03-15T08:26:17Z,0
436,3DOD_thesis,fregu856/3DOD_thesis,https://github.com/fregu856/3DOD_thesis,2023-01-24T13:29:15Z,0
437,Learn-Carla,DerrickXuNu/Learn-Carla,https://github.com/DerrickXuNu/Learn-Carla,2023-03-18T18:54:24Z,0
438,PersFormer_3DLane,OpenDriveLab/PersFormer_3DLane,https://github.com/OpenDriveLab/PersFormer_3DLane,2023-03-17T02:44:57Z,0
439,neat,autonomousvision/neat,https://github.com/autonomousvision/neat,2023-03-15T08:44:16Z,0
440,Fast-BEV,Sense-GVT/Fast-BEV,https://github.com/Sense-GVT/Fast-BEV,2023-03-18T12:38:51Z,0
441,StreamYOLO,yancie-yjr/StreamYOLO,https://github.com/yancie-yjr/StreamYOLO,2023-03-13T09:10:22Z,1
442,segmentation,fregu856/segmentation,https://github.com/fregu856/segmentation,2023-02-08T03:39:01Z,0
443,macad-gym,praveen-palanisamy/macad-gym,https://github.com/praveen-palanisamy/macad-gym,2023-03-04T14:39:47Z,4
444,SqueezeSegV2,xuanyuzhou98/SqueezeSegV2,https://github.com/xuanyuzhou98/SqueezeSegV2,2023-02-17T15:51:57Z,0
445,DBNet,driving-behavior/DBNet,https://github.com/driving-behavior/DBNet,2023-03-06T13:05:07Z,0
446,driving-lane-departure-warning,JunshengFu/driving-lane-departure-warning,https://github.com/JunshengFu/driving-lane-departure-warning,2023-02-25T18:02:45Z,0
447,YOLOP-opencv-dnn,hpc203/YOLOP-opencv-dnn,https://github.com/hpc203/YOLOP-opencv-dnn,2023-03-17T07:05:27Z,0
448,v2x-vit,DerrickXuNu/v2x-vit,https://github.com/DerrickXuNu/v2x-vit,2023-03-17T05:30:14Z,0
449,monolayout,manila95/monolayout,https://github.com/manila95/monolayout,2023-03-02T14:38:40Z,0
450,AgentFormer,Khrylx/AgentFormer,https://github.com/Khrylx/AgentFormer,2023-03-15T01:21:18Z,0
451,oatomobile,OATML/oatomobile,https://github.com/OATML/oatomobile,2023-03-18T19:22:46Z,1
452,RODNet,yizhou-wang/RODNet,https://github.com/yizhou-wang/RODNet,2023-03-17T09:59:04Z,4
453,SA-Det3D,AutoVision-cloud/SA-Det3D,https://github.com/AutoVision-cloud/SA-Det3D,2023-03-08T07:20:42Z,0
454,Carla-ppo,bitsauce/Carla-ppo,https://github.com/bitsauce/Carla-ppo,2023-03-16T13:11:17Z,0
455,EgoNet,Nicholasli1995/EgoNet,https://github.com/Nicholasli1995/EgoNet,2023-03-16T13:41:35Z,2
456,LaserMix,ldkong1205/LaserMix,https://github.com/ldkong1205/LaserMix,2023-03-13T06:01:50Z,0
457,simtrack,qcraftai/simtrack,https://github.com/qcraftai/simtrack,2023-03-08T03:01:26Z,0
458,Self-Driving-Car,Gautam-J/Self-Driving-Car,https://github.com/Gautam-J/Self-Driving-Car,2023-01-27T15:18:55Z,0
459,DH3D,JuanDuGit/DH3D,https://github.com/JuanDuGit/DH3D,2023-01-30T10:27:46Z,0
460,DMPR-PS,Teoge/DMPR-PS,https://github.com/Teoge/DMPR-PS,2023-03-17T02:42:03Z,0
461,MotionPlanner,enginBozkurt/MotionPlanner,https://github.com/enginBozkurt/MotionPlanner,2023-02-19T21:50:12Z,0
462,WorldOnRails,dotchen/WorldOnRails,https://github.com/dotchen/WorldOnRails,2023-03-12T21:13:40Z,0
463,2D_detection,fregu856/2D_detection,https://github.com/fregu856/2D_detection,2022-12-16T01:41:38Z,0
464,carla-roach,zhejz/carla-roach,https://github.com/zhejz/carla-roach,2023-03-08T16:24:51Z,0
465,RoboDepth,ldkong1205/RoboDepth,https://github.com/ldkong1205/RoboDepth,2023-03-14T03:56:40Z,0
466,plant,autonomousvision/plant,https://github.com/autonomousvision/plant,2023-03-16T09:48:20Z,0
467,evaluating_bdl,fregu856/evaluating_bdl,https://github.com/fregu856/evaluating_bdl,2023-02-11T07:02:16Z,0
468,3d-bounding-box-estimation-for-autonomous-driving,lzccccc/3d-bounding-box-estimation-for-autonomous-driving,https://github.com/lzccccc/3d-bounding-box-estimation-for-autonomous-driving,2023-03-09T11:20:24Z,0
469,LiDAR_fog_sim,MartinHahner/LiDAR_fog_sim,https://github.com/MartinHahner/LiDAR_fog_sim,2023-03-15T07:46:55Z,0
470,JAAD,ykotseruba/JAAD,https://github.com/ykotseruba/JAAD,2023-03-16T12:39:35Z,0
471,pgdrive,decisionforce/pgdrive,https://github.com/decisionforce/pgdrive,2023-03-16T12:00:41Z,3
472,K-Radar_V1,kaist-avelab/K-Radar_V1,https://github.com/kaist-avelab/K-Radar_V1,2023-03-09T14:26:34Z,0
473,prophesee-automotive-dataset-toolbox,prophesee-ai/prophesee-automotive-dataset-toolbox,https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox,2023-03-09T01:32:17Z,0
474,PiP-Planning-informed-Prediction,Haoran-SONG/PiP-Planning-informed-Prediction,https://github.com/Haoran-SONG/PiP-Planning-informed-Prediction,2023-03-17T15:46:08Z,0
475,Multi-Purpose-MPC,matssteinweg/Multi-Purpose-MPC,https://github.com/matssteinweg/Multi-Purpose-MPC,2023-03-01T02:40:37Z,0
476,pillar-motion,qcraftai/pillar-motion,https://github.com/qcraftai/pillar-motion,2023-03-15T13:23:34Z,0
477,LiDAR_snow_sim,SysCV/LiDAR_snow_sim,https://github.com/SysCV/LiDAR_snow_sim,2023-03-17T06:59:38Z,0
478,l2r,learn-to-race/l2r,https://github.com/learn-to-race/l2r,2023-03-10T11:24:13Z,0
479,driving-in-the-matrix,umautobots/driving-in-the-matrix,https://github.com/umautobots/driving-in-the-matrix,2023-03-18T12:52:20Z,0
480,LiDAR_SOT,tusen-ai/LiDAR_SOT,https://github.com/tusen-ai/LiDAR_SOT,2023-03-15T06:24:11Z,0
481,PCAccumulation,prs-eth/PCAccumulation,https://github.com/prs-eth/PCAccumulation,2023-03-12T05:29:22Z,0
482,Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning,idreesshaikh/Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning,https://github.com/idreesshaikh/Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning,2023-03-14T17:55:29Z,0
483,Keras-ICNet,aitorzip/Keras-ICNet,https://github.com/aitorzip/Keras-ICNet,2023-03-01T15:10:58Z,0
484,PTTR,Jasonkks/PTTR,https://github.com/Jasonkks/PTTR,2023-03-17T09:37:14Z,0
485,imitation-learning,merantix/imitation-learning,https://github.com/merantix/imitation-learning,2022-11-09T07:59:37Z,0
486,EthicalTrajectoryPlanning,TUMFTM/EthicalTrajectoryPlanning,https://github.com/TUMFTM/EthicalTrajectoryPlanning,2023-03-11T07:27:13Z,2
487,lane-detection-with-steer-and-departure,canozcivelek/lane-detection-with-steer-and-departure,https://github.com/canozcivelek/lane-detection-with-steer-and-departure,2023-03-17T08:57:42Z,0
488,bark-ml,bark-simulator/bark-ml,https://github.com/bark-simulator/bark-ml,2023-03-16T00:36:17Z,3
489,RoboBEV,Daniel-xsy/RoboBEV,https://github.com/Daniel-xsy/RoboBEV,2023-03-18T08:14:17Z,0
490,coperception,coperception/coperception,https://github.com/coperception/coperception,2023-03-16T13:52:16Z,1
491,JPerceiver,sunnyHelen/JPerceiver,https://github.com/sunnyHelen/JPerceiver,2023-03-16T06:32:03Z,0
492,dgp,TRI-ML/dgp,https://github.com/TRI-ML/dgp,2023-02-24T04:14:08Z,7
493,LiCaS3,KleinYuan/LiCaS3,https://github.com/KleinYuan/LiCaS3,2023-03-18T21:06:06Z,0
494,TED,hailanyi/TED,https://github.com/hailanyi/TED,2023-03-18T12:51:16Z,0
495,AutoRF-pytorch,skyhehe123/AutoRF-pytorch,https://github.com/skyhehe123/AutoRF-pytorch,2023-03-16T11:43:58Z,0
496,modelzoo,autowarefoundation/modelzoo,https://github.com/autowarefoundation/modelzoo,2023-03-15T17:15:19Z,2
497,carla-data-export,Ozzyz/carla-data-export,https://github.com/Ozzyz/carla-data-export,2023-02-21T17:12:16Z,0
498,FLAT,ai4ce/FLAT,https://github.com/ai4ce/FLAT,2023-03-03T12:21:12Z,0
499,carla-driving-rl-agent,Luca96/carla-driving-rl-agent,https://github.com/Luca96/carla-driving-rl-agent,2023-03-14T11:23:58Z,0
500,MODEST,YurongYou/MODEST,https://github.com/YurongYou/MODEST,2023-02-26T06:30:37Z,0
501,Sparse2Dense,stevewongv/Sparse2Dense,https://github.com/stevewongv/Sparse2Dense,2023-03-10T03:14:38Z,0
502,AdvTrajectoryPrediction,zqzqz/AdvTrajectoryPrediction,https://github.com/zqzqz/AdvTrajectoryPrediction,2023-03-17T13:22:49Z,0
503,LiDARSimLib-and-Placement-Evaluation,PJLab-ADG/LiDARSimLib-and-Placement-Evaluation,https://github.com/PJLab-ADG/LiDARSimLib-and-Placement-Evaluation,2023-03-18T13:24:27Z,0
504,autonomous-driving-turtlebot-with-reinforcement-learning,lukovicaleksa/autonomous-driving-turtlebot-with-reinforcement-learning,https://github.com/lukovicaleksa/autonomous-driving-turtlebot-with-reinforcement-learning,2023-03-16T07:45:58Z,0
505,birdnet2,AlejandroBarrera/birdnet2,https://github.com/AlejandroBarrera/birdnet2,2023-01-03T03:42:05Z,0
506,Codes-for-Steering-Control,cardwing/Codes-for-Steering-Control,https://github.com/cardwing/Codes-for-Steering-Control,2022-11-22T02:19:56Z,0
507,ConDA,ldkong1205/ConDA,https://github.com/ldkong1205/ConDA,2023-02-11T12:41:00Z,0
508,Safety-Aware-Motion-Prediction,xrenaa/Safety-Aware-Motion-Prediction,https://github.com/xrenaa/Safety-Aware-Motion-Prediction,2023-03-14T06:54:45Z,0
509,2019-UGRP-DPoom,shinkansan/2019-UGRP-DPoom,https://github.com/shinkansan/2019-UGRP-DPoom,2023-02-09T02:03:59Z,0
510,carla-apollo,casper-auto/carla-apollo,https://github.com/casper-auto/carla-apollo,2023-02-22T19:39:56Z,0
511,rail_marking,xmba15/rail_marking,https://github.com/xmba15/rail_marking,2023-03-14T07:02:43Z,0
512,SF-GRU,aras62/SF-GRU,https://github.com/aras62/SF-GRU,2023-03-07T05:21:11Z,0
513,ego-lane-analysis-system,rodrigoberriel/ego-lane-analysis-system,https://github.com/rodrigoberriel/ego-lane-analysis-system,2023-03-18T08:24:29Z,0
514,racing_dreamer,CPS-TUWien/racing_dreamer,https://github.com/CPS-TUWien/racing_dreamer,2023-03-10T17:45:52Z,0
515,RGGNet,KleinYuan/RGGNet,https://github.com/KleinYuan/RGGNet,2023-02-26T10:12:38Z,0
516,RCAutopilot,UvinduW/RCAutopilot,https://github.com/UvinduW/RCAutopilot,2023-02-13T01:24:00Z,0
517,waymo_2d_tracking,xuyuan/waymo_2d_tracking,https://github.com/xuyuan/waymo_2d_tracking,2023-02-17T15:43:26Z,0
518,driver-dojo,seawee1/driver-dojo,https://github.com/seawee1/driver-dojo,2023-03-15T21:52:21Z,0
519,RaFlow,Toytiny/RaFlow,https://github.com/Toytiny/RaFlow,2023-03-18T20:54:01Z,0
520,slamp,kaanakan/slamp,https://github.com/kaanakan/slamp,2023-02-12T17:41:18Z,1
521,cruw-devkit,yizhou-wang/cruw-devkit,https://github.com/yizhou-wang/cruw-devkit,2023-02-18T11:56:54Z,2
522,Hindsight,YurongYou/Hindsight,https://github.com/YurongYou/Hindsight,2023-01-10T13:14:38Z,0
523,bounding-box-prediction,vita-epfl/bounding-box-prediction,https://github.com/vita-epfl/bounding-box-prediction,2023-03-03T14:17:32Z,1
524,data_aggregation,autonomousvision/data_aggregation,https://github.com/autonomousvision/data_aggregation,2023-02-24T07:09:34Z,0
525,env_build,idthanm/env_build,https://github.com/idthanm/env_build,2023-02-24T08:14:08Z,0
526,SoTA-3D-Object-Detection,rui-qian/SoTA-3D-Object-Detection,https://github.com/rui-qian/SoTA-3D-Object-Detection,2023-02-21T01:35:35Z,0
527,policydissect,metadriverse/policydissect,https://github.com/metadriverse/policydissect,2023-03-16T09:32:43Z,0
528,tianbot_racecar,tianbot/tianbot_racecar,https://github.com/tianbot/tianbot_racecar,2023-03-13T16:05:35Z,1
529,WaymoCOCO,shinya7y/WaymoCOCO,https://github.com/shinya7y/WaymoCOCO,2023-02-17T15:50:43Z,0
530,dspnet,liangfu/dspnet,https://github.com/liangfu/dspnet,2023-01-28T15:05:01Z,0
531,occam,dschinagl/occam,https://github.com/dschinagl/occam,2023-02-11T13:59:41Z,0
532,SEE-MTDA,darrenjkt/SEE-MTDA,https://github.com/darrenjkt/SEE-MTDA,2023-02-04T15:06:55Z,0
533,EGPO,decisionforce/EGPO,https://github.com/decisionforce/EGPO,2023-01-24T14:03:57Z,0
534,Frustum-Pointpillars,anshulpaigwar/Frustum-Pointpillars,https://github.com/anshulpaigwar/Frustum-Pointpillars,2023-03-16T01:00:01Z,0
535,CMFlow,Toytiny/CMFlow,https://github.com/Toytiny/CMFlow,2023-03-17T23:12:38Z,0
536,modulardecision,decisionforce/modulardecision,https://github.com/decisionforce/modulardecision,2023-03-05T11:56:24Z,0
537,Batch3DMOT,robot-learning-freiburg/Batch3DMOT,https://github.com/robot-learning-freiburg/Batch3DMOT,2022-12-28T05:21:35Z,0
538,Vehicle-Warning-Indicator-System,AshishGusain17/Vehicle-Warning-Indicator-System,https://github.com/AshishGusain17/Vehicle-Warning-Indicator-System,2022-10-05T15:01:25Z,0
539,GDIP-Yolo,Gatedip/GDIP-Yolo,https://github.com/Gatedip/GDIP-Yolo,2023-03-16T03:51:12Z,0
540,safe_exp_env,mahaitongdae/safe_exp_env,https://github.com/mahaitongdae/safe_exp_env,2023-02-09T08:12:33Z,0
541,locs,mkofinas/locs,https://github.com/mkofinas/locs,2023-02-26T02:33:20Z,0
542,PIXOR,matssteinweg/PIXOR,https://github.com/matssteinweg/PIXOR,2022-12-14T20:04:01Z,0
543,Baidu_Lane_Segmentation,qixuxiang/Baidu_Lane_Segmentation,https://github.com/qixuxiang/Baidu_Lane_Segmentation,2022-06-06T12:25:30Z,0
544,BADet,rui-qian/BADet,https://github.com/rui-qian/BADet,2023-03-08T07:19:58Z,0
545,CSP-Pedestrian-detection,ligang-cs/CSP-Pedestrian-detection,https://github.com/ligang-cs/CSP-Pedestrian-detection,2022-03-23T14:07:02Z,0
546,carla-aebs,kpandey008/carla-aebs,https://github.com/kpandey008/carla-aebs,2023-03-15T22:40:46Z,0
547,HLSTrajForecast,d1024choi/HLSTrajForecast,https://github.com/d1024choi/HLSTrajForecast,2023-03-17T11:48:32Z,0
548,coop-3dod-infra,eduardohenriquearnold/coop-3dod-infra,https://github.com/eduardohenriquearnold/coop-3dod-infra,2023-03-18T09:30:42Z,0
549,GATraj,mengmengliu1998/GATraj,https://github.com/mengmengliu1998/GATraj,2023-03-13T04:17:44Z,0
550,macad-agents,praveen-palanisamy/macad-agents,https://github.com/praveen-palanisamy/macad-agents,2023-02-28T18:34:13Z,0
551,Model-Predictive-Controllers,Frostday/Model-Predictive-Controllers,https://github.com/Frostday/Model-Predictive-Controllers,2022-10-24T04:59:35Z,0
552,RODSNet,SAMMiCA/RODSNet,https://github.com/SAMMiCA/RODSNet,2022-11-20T07:53:03Z,0
553,Autonomous-RC-Car,germain-hug/Autonomous-RC-Car,https://github.com/germain-hug/Autonomous-RC-Car,2022-12-16T01:44:21Z,0
554,VAE_trait_inference,Shuijing725/VAE_trait_inference,https://github.com/Shuijing725/VAE_trait_inference,2023-03-10T02:00:06Z,0
555,torchbox3d,benjaminrwilson/torchbox3d,https://github.com/benjaminrwilson/torchbox3d,2023-03-12T04:01:00Z,0
556,Deep3DBox,poodarchu/Deep3DBox,https://github.com/poodarchu/Deep3DBox,2021-12-06T12:11:08Z,0
557,RAP,TRI-ML/RAP,https://github.com/TRI-ML/RAP,2023-03-08T14:29:47Z,0
558,vacuumcleaner,williamnagels/vacuumcleaner,https://github.com/williamnagels/vacuumcleaner,2023-03-07T22:02:23Z,0
559,AutonomousCarAI,Akatsuki06/AutonomousCarAI,https://github.com/Akatsuki06/AutonomousCarAI,2020-06-15T16:08:25Z,0
560,FADNet,aioz-ai/FADNet,https://github.com/aioz-ai/FADNet,2023-03-01T07:35:12Z,0
561,SwinDepth,dsshim0125/SwinDepth,https://github.com/dsshim0125/SwinDepth,2023-03-16T12:36:57Z,0
562,DriveAI,codewmax/DriveAI,https://github.com/codewmax/DriveAI,2023-03-06T22:27:59Z,0
563,PyTorch-YOLO-V3-KAIST,jas-nat/PyTorch-YOLO-V3-KAIST,https://github.com/jas-nat/PyTorch-YOLO-V3-KAIST,2023-02-21T03:54:07Z,0
564,MMC,NeurAI-Lab/MMC,https://github.com/NeurAI-Lab/MMC,2022-11-02T09:03:23Z,0
565,CarlaFinal,GonVas/CarlaFinal,https://github.com/GonVas/CarlaFinal,2023-02-11T09:13:07Z,0
566,MUAD-Dataset,ENSTA-U2IS/MUAD-Dataset,https://github.com/ENSTA-U2IS/MUAD-Dataset,2023-02-19T20:19:34Z,0
567,BoMuDA-Boundless-Multi-Source-Domain-Adaptive-Segmentation-in-Unstructured-Environments,divyakraman/BoMuDA-Boundless-Multi-Source-Domain-Adaptive-Segmentation-in-Unstructured-Environments,https://github.com/divyakraman/BoMuDA-Boundless-Multi-Source-Domain-Adaptive-Segmentation-in-Unstructured-Environments,2023-02-20T02:26:28Z,0
568,Motion-Planning-for-Autonomous-Driving-with-MPC,TGoldC/Motion-Planning-for-Autonomous-Driving-with-MPC,https://github.com/TGoldC/Motion-Planning-for-Autonomous-Driving-with-MPC,2023-03-06T11:58:58Z,0
569,py_obca,maozaizhou/py_obca,https://github.com/maozaizhou/py_obca,2022-11-27T09:35:28Z,0
570,Autonomous-Driving-via-RL,akjayant/Autonomous-Driving-via-RL,https://github.com/akjayant/Autonomous-Driving-via-RL,2023-02-08T14:13:34Z,0
571,tensorflow-segmentation,fabianschilling/tensorflow-segmentation,https://github.com/fabianschilling/tensorflow-segmentation,2022-12-05T08:27:09Z,0
572,Solecthon,VCET-Driverless/Solecthon,https://github.com/VCET-Driverless/Solecthon,2022-11-16T19:31:52Z,0
573,Complex-YOLO,satyenrajpal/Complex-YOLO,https://github.com/satyenrajpal/Complex-YOLO,2022-06-15T23:32:23Z,0
574,PedestrianDetection-HGPD,ligang-cs/PedestrianDetection-HGPD,https://github.com/ligang-cs/PedestrianDetection-HGPD,2022-11-09T13:08:02Z,0
575,SEE-VCN,darrenjkt/SEE-VCN,https://github.com/darrenjkt/SEE-VCN,2023-03-12T02:25:19Z,0
576,ILLUME,Vaishnvi/ILLUME,https://github.com/Vaishnvi/ILLUME,2023-01-06T08:54:50Z,0
577,KittiClass,MarvinTeichmann/KittiClass,https://github.com/MarvinTeichmann/KittiClass,2022-11-14T18:56:22Z,0
578,end-to-end-driving,oskarnatan/end-to-end-driving,https://github.com/oskarnatan/end-to-end-driving,2023-03-03T19:00:55Z,0
579,SNVC,Nicholasli1995/SNVC,https://github.com/Nicholasli1995/SNVC,2023-02-18T14:27:43Z,0
580,ROS2-Autonomous-Driving-and-Navigation-SLAM-with-TurtleBot3,noshluk2/ROS2-Autonomous-Driving-and-Navigation-SLAM-with-TurtleBot3,https://github.com/noshluk2/ROS2-Autonomous-Driving-and-Navigation-SLAM-with-TurtleBot3,2023-03-13T08:41:24Z,0
581,driving-behavioral-cloning,JunshengFu/driving-behavioral-cloning,https://github.com/JunshengFu/driving-behavioral-cloning,2020-06-29T16:08:07Z,0
