,Repository,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume
6137,nuplan-devkit,38.28213879408418,1,8,1,0.8116617121667118,43.699999999999996,106408.8504650559,5911.602803614217,2434.9851365001355
6138,VAE_trait_inference,8.00711743772242,6,2,0,0.4721625982183609,51.38636363636364,72788.15690261686,4043.7864945898255,1416.4877946550826
6139,RoboBEV,16.915422885572138,5,3,0,0.2465807926397703,10.788461538461538,7980.6821925525655,443.371232919587,739.7423779193109
6140,openpilot,8.256880733944953,8,12,1,0.7225044688859849,21.893939393939394,47455.40716092037,2636.41150894002,2167.5134066579544
6141,coperception,25.66320645905421,21,9,1,2.2544910439687436,31.937931034482755,216011.3384403983,12000.629913355462,6763.473131906231
6142,Det3D,0.0,17,14,1,2.3072569251128745,52.8130081300813,365559.5362325179,20308.863124028772,6921.770775338624
6143,crgeo,0.0,0,12,1,0.2889353212978029,27.43181818181818,23778.063600439644,1321.003533357758,866.8059638934088
6144,openpilot,4.3737574552683895,5,4,1,0.16843899215533606,10.0,5053.1697646600815,280.73165359222673,505.31697646600816
6145,Vehicle-Warning-Indicator-System,10.086655112651647,19,10,1,3.4416068436947143,55.234848484848484,570289.8976676854,31682.77209264919,10324.820531084142
6146,self-driving-car-simulation,33.21313077263104,2,0,0,6.263724190113059,2.059847660500544,38706.95285707515,2150.3862698375083,18791.17257033918
6147,MapTR,0.9560483335546408,0,9,1,2.4513898251013853,20.503311258278146,150784.82579828918,8376.934766571621,7354.169475304156
6148,VAE_trait_inference,36.15952732644018,18,7,1,1.7213748799349313,32.51111111111111,167891.42995632032,9327.301664240018,5164.124639804794
6149,HybridNets,4.908706006880127,33,14,1,3.4147354634526472,30.357142857142854,310984.83685015177,17276.935380563988,10244.206390357942
6150,dspnet,8.059174210642526,1,2,0,2.73825098573571,32.75949367088607,269111.1475095196,14950.619306084422,8214.752957207129
6151,modulardecision,0.0,2,9,1,1.3607537582470008,34.4578313253012,140665.87043083453,7814.770579490807,4082.2612747410026
6152,SEE-MTDA,1.287001287001287,2,0,0,0.5710241510917972,8.431818181818182,14444.315458299325,802.461969905518,1713.0724532753916
6153,SEE-MTDA,3.8183279742765275,2,0,0,1.0142555094309986,6.769230769230769,20597.188806906433,1144.2882670503575,3042.7665282929956
6154,modulardecision,19.9670510708402,7,6,1,0.948,34.723404255319146,98753.36170212764,5486.297872340425,2844.0
6155,RL_CrossCountrySoaring,57.920059215396,0,5,1,1.3315416558087372,39.39705882352941,157376.47481962972,8743.137489979428,3994.6249674262112
6156,SEE-MTDA,0.0,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
6157,Autonomous-Vehicle-System,44.7831715210356,33,9,1,2.9368064137612326,68.875,606817.6252434148,33712.09029130082,8810.419241283698
6158,MapTR,37.36410771031945,9,15,1,4.214372687459341,48.23076923076923,609787.3096239247,33877.07275688471,12643.118062378022
6159,SCUTTLE,80.07662835249042,4,1,0,0.06689147427955945,7.142857142857143,1433.3887345619885,79.63270747566602,200.67442283867837
6160,racing_dreamer,0.0,2,16,1,1.8065027721948497,42.49122807017544,230281.56390820662,12793.42021712259,5419.508316584549
6161,FADNet,3.4137350749258757,14,11,1,6.974937198236944,119.21249999999999,2494499.1022344646,138583.28345747024,20924.81159471083
6162,policydissect,68.62824675324676,4,10,1,0.25180802794271956,8.91891891891892,6737.566153061956,374.30923072566424,755.4240838281587
6163,Zebra_cross_detection,9.825123481511147,3,6,1,3.576620650065431,127.13235294117646,1364112.596462455,75784.03313680306,10729.861950196293
6164,MachineLearning,6.017818120692553,1,13,1,2.712324282820625,34.690909090909095,282278.9853611865,15682.16585339925,8136.9728484618745
6165,self-driving-donkey-car,32.21884498480243,2,9,1,0.42512238639487787,17.0,21681.24170613877,1204.5134281188207,1275.3671591846337
6166,nuplan-devkit,29.84390906006108,4,18,1,0.9485898585483798,39.375,112052.17704102736,6225.120946723742,2845.7695756451394
6167,EGPO,7.240917461911937,22,23,1,4.911266648020063,44.150684931506845,650507.3591740546,36139.29773189192,14733.799944060189
6168,DeepEye,3.7909637386077177,6,8,1,6.7028577888438186,155.05026455026456,3117839.6202091062,173213.31223383924,20108.573366531455
6169,QUTMS_Driverless,10.735944927061137,5,24,1,5.083511646596253,56.70967741935484,864852.9169080206,48047.38427266781,15250.534939788758
6170,Deep3DBox,68.50886339937435,3,1,0,0.0877021551665335,7.428571428571429,1954.5051722827468,108.58362068237483,263.1064654996005
6171,Four-wheeled-robot-localization-with-Kalman-Filter,10.502535730751498,46,3,0,4.004958676088952,73.9622641509434,888647.434543511,49369.30191908395,12014.876028266857
6172,Non-Driving-Activiy_recognition,7.871287128712871,10,2,0,0.6872036657768164,38.25675675675676,78870.55045192571,4381.697247329206,2061.610997330449
6173,pgdrive,8.35224693599637,0,10,1,1.635625719569939,80.45161290322581,394766.18173620274,21931.45454090015,4906.877158709817
6174,cruw-devkit,0.0,1,2,0,0.29168120289835275,20.11904761904762,17605.04403207915,978.058001782175,875.0436086950583
6175,policydissect,76.94483734087694,1,11,1,0.09333333333333334,8.894736842105264,2490.5263157894738,138.36257309941521,280.0
6176,PaddleSeg,0.8163265306122449,8,10,1,0.6005393668070517,17.285714285714285,31142.25573585139,1730.1253186584106,1801.618100421155
6177,DDRNets,23.37363845308284,8,6,1,4.106338095635523,56.83064516129032,700097.5296760531,38894.30720422517,12319.014286906568
6178,l5kit,5.666003976143141,0,5,1,0.3346114765841107,27.95,28057.172311577684,1558.731795087649,1003.8344297523322
6179,SEE-MTDA,0.0,2,0,0,0.1125323375512021,2.608695652173913,880.6878590963641,48.927103283131345,337.59701265360627
6180,Autonomous-Self-Driving-Car,13.462458153993305,6,7,1,1.5678641652031338,35.02040816326531,164721.72902991294,9151.207168328496,4703.592495609401
6181,sccav_cbf,11.247443762781186,10,23,1,1.262887666153485,19.261467889908257,72975.21069052958,4054.1783716960877,3788.6629984604547
6182,3d-bounding-box-estimation-for-autonomous-driving,28.715728715728716,11,5,0,1.1565140082706538,32.32786885245901,112162.89955621617,6231.272197567565,3469.5420248119613
6183,carla-roach,10.585404971932638,6,0,0,0.22055916972863357,25.02777777777778,16560.317660458237,920.0176478032354,661.6775091859007
6184,RLWithAutonomousDriving,32.57475083056478,0,9,1,1.2321312408924263,44.26829268292683,163633.03918681122,9090.72439926729,3696.3937226772787
6185,LAV,4.177411036616813,16,8,1,0.6664377775060819,21.857142857142858,43699.277125041655,2427.73761805787,1999.3133325182457
6186,av2-api,6.743295019157088,1,11,1,0.32112477078861484,16.763157894736842,16149.195709922184,897.1775394401213,963.3743123658445
6187,SEDE,31.999105545617173,18,8,0,1.4696187056542225,30.81081081081081,135840.43171182272,7546.6906506568175,4408.856116962667
6188,PythonRobotics,4.53781512605042,3,6,1,0.09614709844115209,6.63157894736842,1912.8212216187096,106.26784564548387,288.44129532345625
6189,openpilot,9.06713164777681,8,9,1,0.3441405108357197,15.627906976744185,16134.587670809555,896.3659817116419,1032.421532507159
6190,integrated-map-factory,82.0676451818762,2,7,0,0.042666666666666665,5.4,691.2,38.400000000000006,128.0
6191,Vehicle-Warning-Indicator-System,25.67769477054429,3,20,1,1.1185495566927262,19.66019417475728,65972.70443600301,3665.1502464446116,3355.6486700781784
6192,RoboDepth,1.3209779179810726,9,8,1,3.6370692596870593,88.03448275862068,960562.5331014892,53364.585172304956,10911.207779061178
6193,SEE-MTDA,0.0,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
6194,pgdrive,13.573515092502435,19,27,1,5.805329206311073,80.61068702290075,1403914.72714454,77995.26261914111,17415.987618933217
6195,OpenPCDet,2.9146982797040732,22,18,1,4.190224213668994,74.03389830508475,930655.8999308221,51703.10555171234,12570.672641006982
6196,dgp,91.13924050632912,2,1,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
6197,simobility,0.0,0,3,1,0.0877021551665335,9.0,2367.958189496405,131.55323274980026,263.1064654996005
6198,gym-highway,10.360522218229729,20,12,1,3.4535257820738097,50.33557046979866,521505.5711185284,28972.53172880713,10360.57734622143
6199,crgeo-learning,26.40906062624917,17,19,1,1.6129775367404833,39.39393939393939,190624.61797842075,10590.256554356709,4838.93261022145
6200,MapTR,0.619235836627141,0,10,1,2.9493622001712154,16.555555555555557,146484.9892751704,8138.054959731689,8848.086600513647
6201,SEE-MTDA,0.0,2,0,0,0.1125323375512021,2.608695652173913,880.6878590963641,48.927103283131345,337.59701265360627
6202,nd013-c2-sensor-fusion,28.782260996001455,45,29,1,2.831376969064977,34.09177215189873,289579.97551649046,16087.776417582803,8494.13090719493
6203,gtasa-driving,0.0,7,7,0,0.383957893664296,18.333333333333336,21117.684151536283,1173.204675085349,1151.873680992888
6204,ROS2-Autonomous-Driving-and-Navigation-SLAM-with-TurtleBot3,27.4468085106383,7,6,1,0.5867511324971129,16.625,29264.212733293505,1625.7895962940836,1760.2533974913385
6205,nuplan-devkit,26.82017543859649,0,19,1,1.1094772782846627,39.1,130141.68474279092,7230.093596821718,3328.4318348539878
6206,pgdrive,0.0,6,4,1,0.24164153623850568,13.548387096774194,9821.559214855391,545.6421786030774,724.924608715517
6207,YOLOER_V1,45.60669456066945,2,4,1,0.023899750004807704,3.2142857142857144,230.46187504636,12.803437502575555,71.69925001442311
6208,racing_dreamer,3.1578947368421053,39,13,1,2.9646603659755213,33.06321839080459,294063.639404434,16336.86885580189,8893.981097926564
6209,ssdf-nncore,36.51866151866152,3,6,0,1.54829597169666,61.345588235294116,284943.3814382037,15830.187857677982,4644.88791508998
6210,PaddleSeg,21.34166392634002,13,2,1,0.9743346628550966,28.914285714285715,84516.57246937352,4695.365137187418,2923.00398856529
6211,SMOKE,4.716563330380868,10,8,1,1.6371407711324735,58.5,287318.20533374907,15962.122518541615,4911.42231339742
6212,l5kit,43.35246573737847,0,7,1,3.291570523845148,57.5187969924812,567981.5302424522,31554.52945791401,9874.711571535443
6213,ENVIRONMENT_REPRESENTATION_USING_RADAR,21.31026867868973,0,12,1,1.5745395027364812,19.72972972972973,93195.71651332146,5177.5398062956365,4723.6185082094435
6214,PaddleSeg,28.98757120662869,9,8,1,2.3356666666666666,50.07692307692308,350889.0,19493.833333333332,7007.0
6215,Tonic,0.0,1,7,0,1.1411662526259225,51.36440677966102,175845.9828092979,9769.221267183217,3423.4987578777677
6216,TMAI,12.779231233648622,3,11,1,2.266797217789534,53.03030303030303,360626.83010288037,20034.823894604466,6800.3916533686015
6217,SST,1.2067578439259856,2,0,0,1.0850858053574832,14.25,46387.4181790324,2577.0787877240223,3255.2574160724494
6218,SEE-MTDA,31.51606701455644,8,10,1,1.7063786482199315,45.87804878048781,234855.9685830506,13047.553810169476,5119.135944659794
6219,Tonic,2.0988805970149254,5,5,0,0.9499745030962423,34.42307692307692,98103.13618513117,5450.174232507287,2849.923509288727
6220,deepdrive,99.76303317535545,2,0,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
6221,RoboDepth,23.29945269741986,0,7,1,0.8946305335323517,36.40677966101695,97711.85013699108,5428.436118721726,2683.891600597055
6222,SEE-MTDA,23.49303431872239,39,12,1,4.219553059684779,102.28571428571428,1294799.9960289865,71933.33311272148,12658.659179054339
6223,nuplan-devkit,12.936073920422402,11,33,1,0.8201242085957329,25.171875,61932.192189737136,3440.6773438742853,2460.3726257871986
6224,NEAT_competition,17.23700887198986,9,8,1,0.5638940375589369,20.11764705882353,34032.663678557015,1890.7035376976119,1691.6821126768107
6225,3d-bounding-box-estimation-for-autonomous-driving,12.161198288159772,15,3,0,2.8047779149644794,61.93181818181818,521114.98760987766,28950.832644993203,8414.333744893438
6226,learning-lab,39.909015715467326,3,6,1,0.4903426413555973,13.5,19858.87697490169,1103.2709430500938,1471.027924066792
6227,crgeo-learning,18.27153110047847,0,18,1,0.6704902831838346,54.86486486486486,110359.07634025818,6131.05979668101,2011.4708495515038
6228,NaSch_CA_Traffic_Flow_Analysis_Software,82.17054263565892,2,2,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
6229,autorace2017-team-loading,7.462067821905315,57,12,1,4.467315342687694,78.54545454545453,1052661.9425678637,58481.21903154798,13401.946028063083
6230,BoMuDA-Boundless-Multi-Source-Domain-Adaptive-Segmentation-in-Unstructured-Environments,3.4576640348488974,2,20,1,2.1448769463813426,28.115942028985508,180915.70765129587,10050.872647294214,6434.630839144028
6231,SDCND_Advanced_Lane_Finding,9.546854377474704,14,8,1,1.4354542438642182,45.65217391304348,196594.82035531683,10921.934464184269,4306.362731592654
6232,SEE-MTDA,2.0538566864445458,2,0,0,0.7571221236433229,8.25,18738.77256017224,1041.042920009569,2271.3663709299685
6233,autonomous-driving-turtlebot-with-reinforcement-learning,6.508875739644971,27,10,1,1.9193016033301056,26.325,151576.84412299507,8420.935784610838,5757.904809990317
6234,Det3D,54.93562231759657,5,0,0,0.2875920319992112,22.22222222222222,19172.802133280744,1065.1556740711524,862.7760959976335
6235,ros_deu,4.133858267716535,3,6,1,0.13739293667703853,10.25,4224.832802818934,234.7129334899408,412.1788100311156
6236,PythonRobotics,0.0,3,3,1,0.03125512476486815,4.375,410.22351253889445,22.790195141049693,93.76537429460444
6237,SEE-MTDA,0.0,2,0,0,0.005417832221403845,2.0,32.50699332842307,1.8059440738012817,16.253496664211536
6238,PaddleSeg,15.171963430561602,13,8,1,1.458089380851152,29.192708333333332,127696.73405735478,7094.263003186377,4374.268142553456
6239,reinforcement-learning,17.665867306155075,5,10,1,0.8007894248520382,15.506172839506172,37251.53768941333,2069.529871634074,2402.3682745561146
6240,SEE-VCN,2.6666666666666665,14,16,1,1.8964743130704094,30.597014925373134,174079.35858780623,9671.075477100347,5689.422939211228
6241,EthicalTrajectoryPlanning,17.678381256656017,17,6,1,2.2308332094516183,47.913043478260875,320658.0256716109,17814.33475953394,6692.499628354854
6242,SMARTS,67.78365667254556,1,9,1,0.0743016990363956,10.291666666666666,2294.064957748714,127.44805320826188,222.90509710918678
6243,HLSTrajForecast,36.184495452576876,8,7,0,1.069528620310889,26.865671641791046,86200.81417431045,4788.934120795025,3208.5858609326665
6244,openpilot,18.277822908204712,26,12,1,1.8847918873478715,33.26785714285714,188108.9617569152,10450.497875384179,5654.375662043614
6245,rail_marking,1.386392811296534,0,9,1,1.7226324266925763,61.63265306122449,318511.2201190764,17695.067784393133,5167.897280077729
6246,openpilot,2.979942693409742,15,15,1,0.8181009901120881,32.421875,79573.10411637108,4420.7280064650595,2454.3029703362645
6247,av2-api,26.83874825592984,0,21,1,3.088727375010185,34.5625,320262.41969636857,17792.356649798254,9266.182125030555
6248,WIMP,18.922238837855158,88,29,1,10.84514450193614,96.59190031152649,3142659.3497853456,174592.18609918587,32535.43350580842
6249,End-to-End-Self-Driving-Car,22.305886954821045,4,8,1,3.118500696055363,73.0377358490566,683304.6902507723,37961.37168059846,9355.50208816609
6250,intelligent-vehicles,65.67314132618888,2,2,0,0.4709985042274842,19.12857142857143,27028.5855925972,1501.5880884776223,1412.9955126824525
6251,HiVT,34.60634547591069,3,3,0,0.3780571295037574,19.393939393939394,21996.051171127703,1222.002842840428,1134.1713885112722
6252,CarND-Traffic-Sign-Classifier,61.25320851577835,2,19,1,8.23108614550982,56.98954703832753,1407257.6131981737,78180.97851100966,24693.25843652946
6253,ANTI-CARLA,69.00153026461291,136,12,1,15.948486733107783,333.06379821958456,15935590.701550597,885310.5945305887,47845.46019932335
6254,MapTR,2.573879885605338,14,7,1,0.6975285947389854,21.375,44729.021137637435,2484.945618757635,2092.585784216956
6255,behavioral-cloning-research,6.729362591431557,7,16,1,2.6957332829272196,23.340659340659343,188760.57669024443,10486.69870501358,8087.199848781658
6256,QUTMS_Driverless,10.93013287612516,1,6,1,0.36252768564582366,15.1875,16517.66767723784,917.6482042909912,1087.583056937471
6257,learning-lab,46.82539682539682,2,6,1,0.11094737505048093,3.8636363636363633,1285.9809380851195,71.4433854491733,332.84212515144276
6258,MORAI-ADModule,1.8220042046250875,2,12,1,0.5119012641074187,20.244897959183675,31090.166571095466,1727.2314761719704,1535.7037923222558
6259,RoboBEV,25.178944404027128,55,24,1,16.38203735827766,115.26322115384616,5664739.184933184,314707.73249628796,49146.112074832985
6260,Lane-Detection-in-NFS-Underground-2,26.637554585152838,10,7,0,1.4124527805115228,31.375,132947.11796564708,7385.9509980915045,4237.358341534568
6261,NEAT_competition,17.361894024802705,2,0,0,0.20333333333333334,31.5,19215.0,1067.5,610.0
6262,SEE-MTDA,17.441709000911814,11,3,0,3.77971582370891,108.57831325301206,1231185.5061420975,68399.19478567208,11339.14747112673
6263,SEE-VCN,0.0,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
6264,GDIP-Yolo,25.757169659608685,9,16,1,0.9285667539876654,24.27631578947368,67626.53925423326,3757.0299585685143,2785.700261962996
6265,openpilot,15.57979334098737,42,18,1,4.008284036796768,46.72566371681416,561869.1959545204,31214.955330806686,12024.852110390304
6266,PedestrianDetection-HGPD,3.3333333333333335,2,0,0,2.6064528888815297,11.927374301675977,93264.417616124,5181.356534229111,7819.358666644589
6267,aido3,13.835828600929272,11,6,1,1.162451219566437,24.263636363636362,84615.8810460769,4700.882280337606,3487.3536586993105
6268,SEE-VCN,89.74358974358974,2,0,0,0.001584962500721156,0.5,2.377443751081734,0.13208020839342968,4.754887502163468
6269,vision3d,26.23647604327666,0,5,1,0.9753810329960795,25.5,74616.64902420007,4145.369390233337,2926.1430989882383
6270,macad-gym,6.461001164144354,9,4,1,1.8788299584878987,47.01063829787235,264974.98680504336,14720.832600280186,5636.489875463696
6271,VoxFormer,9.85430463576159,14,4,1,3.5221970596792267,120.90816326530613,1277587.1314328313,70977.06285737951,10566.59117903768
6272,ANTI-CARLA,16.940948693126813,4,5,1,0.46473393392369566,30.875,43045.980629682315,2391.443368315684,1394.201801771087
6273,SEE-MTDA,0.0,2,0,0,0.09590827503317317,4.428571428571429,1274.2099397264437,70.78944109591355,287.72482509951953
6274,SEE-MTDA,8.461654210763907,27,13,1,8.621572090205083,92.25,2386020.0759642567,132556.67088690316,25864.71627061525
6275,Seg-Uncertainty,8.157674453998935,39,16,1,5.730617362707715,80.9951923076923,1392457.3660029357,77358.74255571865,17191.852088123145
6276,LiDARSimLib-and-Placement-Evaluation,29.69600725952813,14,3,1,2.159393128245247,62.22916666666667,403131.7046292846,22396.205812738033,6478.179384735741
6277,K-Radar_V1,7.604222580067991,8,7,1,1.9640140487048674,32.26373626373626,190099.29385706014,10561.071880947786,5892.0421461146025
6278,l5kit,4.47356529597831,0,7,1,0.642,24.95744680851064,48068.04255319149,2670.446808510638,1926.0
6279,MMC,2.478856809565471,4,2,1,1.544657764517479,46.41269841269841,215075.20492614803,11948.622495897112,4633.973293552437
6280,ANTI-CARLA,29.922779922779924,0,3,0,0.38572492325406166,26.129032258064516,30235.85688733451,1679.7698270741394,1157.174769762185
6281,Autonomous_Car_using_IP_and_Raspberry_Pi,30.07883565797453,7,6,1,1.5361877429085762,23.094059405940595,106430.43298022536,5912.8018322347425,4608.563228725729
6282,openpilot,21.128608923884514,40,5,1,2.4710572406217777,43.44,322028.17959783005,17890.45442210167,7413.171721865333
6283,Dynamic-CIL-Driving,33.18055328204289,16,12,1,1.1534507294666225,16.846153846153847,58293.62532765931,3238.534740425517,3460.352188399868
6284,CarlaFinal,24.98804726453111,81,39,1,11.072169575734781,118.1340206185567,3923999.726856027,217999.98482533483,33216.508727204346
6285,RRPN,22.5814696485623,22,18,1,2.9230117715078614,36.032051282051285,315966.3301470325,17553.68500816847,8769.035314523584
6286,SOSAV,3.9103923647932133,267,9,0,23.034655651697452,178.171875,12312383.362326846,684021.297907047,69103.96695509236
6287,aiml-project,54.812069878242454,2,8,1,1.6173519459473864,18.80357142857143,91235.97852228204,5068.665473460113,4852.055837842159
6288,PCAccumulation,10.040983606557377,11,4,1,0.5787754033782536,20.15625,34997.825173028774,1944.3236207238208,1736.326210134761
6289,VOCOWA,48.27072646036737,11,1,0,1.2523511086378512,54.419642857142854,204457.50019145632,11358.750010636462,3757.0533259135536
6290,CarlaFinal,23.447385409941898,2,14,1,1.6586478323272607,25.08108108108108,124802.04230267821,6933.446794593234,4975.943496981782
6291,policydissect,1.5142337976983646,9,21,1,1.254833265601384,19.13888888888889,72048.34333327947,4002.6857407377483,3764.499796804152
6292,Autonomous-Vehicle-System,17.63046544428773,11,2,0,0.3989605823853285,36.12903225806451,43242.17925208721,2402.343291782623,1196.8817471559855
6293,rh_ros,0.0,3,4,1,0.13002797331369229,10.125,3949.599689403403,219.4222049668557,390.08391994107683
6294,ANTI-CARLA,20.1,0,3,0,0.2325274967681718,18.613636363636363,12984.54680816814,721.3637115648967,697.5824903045154
6295,Self-Driving-Car-Projects,25.93842260649515,10,2,0,3.632881993979823,164.06578947368422,1788094.9572210955,99338.60873450531,10898.64598193947
6296,RoboDepth,18.779404077365395,13,19,1,2.6209145568547703,28.36216216216216,223004.4110240591,12389.13394578106,7862.74367056431
6297,SEE-MTDA,11.097119471116008,0,6,1,2.2525139324092467,55.64179104477612,376001.7286576868,20888.984925427045,6757.54179722774
6298,SEE-MTDA,0.0,2,0,0,0.12045715005480787,4.55,1644.2400982481274,91.34667212489597,361.3714501644236
6299,3D-Object-Detection,11.168562564632886,3,18,1,3.1609398627940983,33.056872037914694,313472.35369178443,17415.13076065469,9482.819588382295
6300,MachineLearning,4.7319850775574315,4,5,0,1.5932891938039981,22.829457364341085,109121.78315704127,6062.321286502292,4779.867581411994
6301,carla-driving-rl-agent,27.521886191802626,70,14,1,5.677075790027508,102.75139664804469,1749982.3989063844,97221.24438368803,17031.227370082524
6302,MapTR,0.0,2,0,0,0.02421602133046108,3.333333333333333,242.16021330461078,13.453345183589487,72.64806399138324
6303,FindingLaneLines,37.08893337146125,3,9,1,0.9219375740281486,14.3,39551.12192580758,2197.2845514337546,2765.812722084446
6304,K-Radar_V1,38.11563169164882,3,3,1,0.03891930001346158,5.5,642.1684502221161,35.676025012339785,116.75790004038474
6305,DeepRacer,29.471812434141203,54,1,0,3.83019905158995,49.32369942196532,566758.7602407581,31486.597791153225,11490.59715476985
6306,DeepCollision,30.238095238095237,6,2,0,0.2555110871771713,10.0,7665.332615315139,425.8518119619522,766.533261531514
6307,SEE-MTDA,40.0611620795107,2,1,0,0.034666666666666665,4.5,468.0,26.0,104.0
6308,gsnet,18.03808839381962,6,6,1,0.621347929277379,42.030303030303024,78346.3252643386,4352.573625796588,1864.043787832137
6309,PedestrianDetection-HGPD,4.0175479104133,2,0,0,1.853309777410987,9.80891719745223,54536.886443558986,3029.8270246421657,5559.929332232961
6310,PythonRobotics,0.0,3,3,1,0.03125512476486815,4.375,410.22351253889445,22.790195141049693,93.76537429460444
6311,carla-roach,41.39046079223929,3,3,0,0.6729425452885744,24.32,49097.888104254394,2727.6604502363552,2018.8276358657233
6312,Deep-Learning-Based-Second-Level-Autonomous-Car,21.617752326413743,0,3,0,0.3799286994517958,10.6875,12181.463926173203,676.7479958985112,1139.7860983553874
6313,SEE-MTDA,0.0,2,0,0,0.03453743736931686,2.888888888888889,299.3244572007461,16.629136511152563,103.61231210795059
6314,InterFuser,2.4746704922442393,0,9,1,6.195523523030603,120.83450704225352,2245899.0923222667,124772.17179568148,18586.57056909181
6315,personal-autonomous-parking-car-raspberry,7.60233918128655,7,6,1,0.43313599986411094,15.703703703703704,20405.51821582034,1133.6399008789076,1299.4079995923328
6316,GoKart,72.72727272727273,2,0,0,0.012679700005769248,4.0,152.15640006923098,8.4531333371795,38.039100017307746
6317,Autonomous-Driving-Car-simulation-using-Pytorch,38.02541544477028,0,5,1,0.21493969023373147,13.719999999999999,8846.917650020387,491.4954250011326,644.8190707011944
6318,Project-Intelligent-Car,78.54545454545455,2,1,0,0.08026976913547136,4.6875,1128.793628467566,62.71075713708699,240.80930740641406
6319,openpilot,0.0,5,2,0,0.410058364525949,32.333333333333336,39775.66135901706,2209.758964389837,1230.175093577847
6320,PythonRobotics,8.35537271035361,10,6,1,6.797989636358822,116.43850267379679,2374643.2033488285,131924.62240826825,20393.968909076466
6321,learning-lab,16.53033401499659,4,8,1,0.9122699765769329,16.43835616438356,44988.65637913641,2499.3697988409117,2736.8099297307986
6322,FusionDepth,30.491306428457488,0,5,0,5.796946831349902,149.90131578947367,2606909.8727429113,144828.32626349508,17390.840494049706
6323,av1tenth,4.089581304771178,1,4,1,0.2625083102034917,16.30357142857143,12839.46895798864,713.3038309993689,787.524930610475
6324,LiDAR_SOT,15.321224352505887,25,16,1,1.9330307372595834,31.28205128205128,181407.49995820704,10078.194442122614,5799.09221177875
6325,motion_planning,17.462879276952872,2,9,1,1.1568449868741102,46.82835820895522,162519.45431272482,9028.858572929157,3470.534960622331
6326,RacingCARLA,32.462109495824315,2,7,1,2.946939987459635,56.0,495085.91789321863,27504.773216289923,8840.819962378904
6327,ASVPathPlanningGA,44.137559969510825,53,12,1,5.12872564005837,79.3936170212766,1221564.2378219878,67864.67987899932,15386.17692017511
6328,pointpillar,24.506499759268173,13,7,1,3.0600784566248707,46.12068965517241,423398.7864554239,23522.154803079105,9180.235369874612
6329,crgeo,10.113107119095144,2,0,0,0.15668607558126302,4.375,2056.504742004077,114.25026344467094,470.058226743789
6330,crgeo,0.0,6,15,1,0.23930398953960774,21.1304347826087,15169.792032554267,842.7662240307926,717.9119686188233
6331,pgdrive,15.055762081784387,8,4,1,0.14742555094309986,10.277777777777777,4545.621154078912,252.53450855993955,442.27665282929956
6332,modulardecision,18.063077413188914,5,7,1,0.9305877107483851,26.388157894736842,73669.48633839026,4092.749241021681,2791.7631322451552
6333,DeepForSpeed,10.280898876404494,2,1,0,0.7927418907875725,32.53333333333333,77371.60854086706,4298.422696714837,2378.2256723627174
6334,pylot,22.2018654230513,16,24,1,2.926169640293996,71.85169491525423,630750.7447940502,35041.708044113904,8778.508920881988
6335,End-to-End-Self-Driving-Car,15.395624616642813,6,9,1,2.2741215300793205,73.34567901234568,500390.9633407868,27799.497963377045,6822.364590237961
6336,RoboDepth,18.119423472889498,8,8,1,1.3717799919873408,57.30769230769231,235840.63708397743,13102.257615776523,4115.339975962022
6337,PythonRobotics,20.306513409961685,4,10,1,2.1122126211619845,46.284000000000006,293284.94687358395,16293.608159643552,6336.637863485954
6338,ROS_Autonomous_Driving,7.00570835495589,12,8,1,1.9718638090893525,55.325581395348834,327283.5350109467,18182.41861171926,5915.5914272680575
6339,pylot,25.91362126245847,11,9,1,0.635125289770452,19.81132075471698,37748.01250522498,2097.1118058458324,1905.3758693113562
6340,DI-drive,19.418536869717283,23,15,1,3.9027304227328052,53.125,621997.6611230408,34555.42561794671,11708.191268198416
6341,Urban-Test-Generator-Fuel-Scoring-Function,19.695173581710414,7,10,1,2.0089571619475417,61.59036144578313,371197.19320033136,20622.0662889073,6026.871485842626
6342,HLSTrajForecast,10.812656498975644,6,10,1,2.0735912272248056,80.37735849056604,500009.356300623,27778.297572256834,6220.773681674417
6343,SelfDrivingProject_MiniTesla,0.0,13,3,1,0.6720571542534458,16.21951219512195,32701.317627698154,1816.739868205453,2016.1714627603374
6344,End-to-End-Self-Driving-Car,32.45119305856833,4,5,1,0.2387679883163001,11.25,8058.419605675129,447.68997809306273,716.3039649489003
6345,monstereo,18.465664208409155,8,15,1,3.7569861309121704,60.52571428571429,682182.8074049436,37899.0448558302,11270.958392736511
6346,SEE-MTDA,4.669260700389105,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
6347,SEE-MTDA,0.0,2,0,0,0.15511451069865603,6.0,2792.0611925758085,155.11451069865603,465.3435320959681
